"questionId","contentUnitId","secondaryDomainSignals","catalog","sceneId","sceneVersion","sceneContentHash","questionContentHash","openingGeometryHash","ageBand","domainId","domainName","conceptId","conceptName","domainConceptMappingMethod","learningObjective","objectiveSource","format","cognitiveDemand","reflectionType","contextZone","sourceSupport","reviewStatus","navigationExposure","changedCueGenuine","changedCueManuallyVerified","evidenceStrength","evidenceRationale"
"exp26-u13-010-q7","","","experimental-bank","exp26-u13-010","3","b27abef25e27be66","dd4b5aac2b6d202043cc1c0cbf59d52dd6efdad2c80b8622dbc1e223bd0ff56c","29532392f984ca7d","U13","offensive-play","Offensive Play","net-front-play","Net Front Play","explicit-scene-binding","Recognize a receiving or deflection area without prescribing a net battle.","authored-objective-field","choice","recall","n/a","offensive-zone","[{""title"":""U13 Skills — Core Skills"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/u13-core-skills-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to recognize a receiving or deflection area without prescribing a net battle; this directly practices Net Front Play and Scanning."
"exp26-u13-010-q8","","","experimental-bank","exp26-u13-010","3","b27abef25e27be66","687e6faee26cc2a7bac0fba82592374b74f72d88ba5a9346627885c8c1f44c02","29532392f984ca7d","U13","offensive-play","Offensive Play","net-front-play","Net Front Play","explicit-scene-binding","Recognize a receiving or deflection area without prescribing a net battle.","authored-objective-field","multi","apply","n/a","offensive-zone","[{""title"":""U13 Skills — Core Skills"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/u13-core-skills-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to recognize a receiving or deflection area without prescribing a net battle; this directly practices Net Front Play and Scanning."
"exp26-u13-010-q9","","","experimental-bank","exp26-u13-010","3","b27abef25e27be66","66da1265e8883c1c9b995ff6d1cb3ec56360b346d57b41255d5c8ad5ff5fec52","29532392f984ca7d","U13","offensive-play","Offensive Play","net-front-play","Net Front Play","explicit-scene-binding","Recognize a receiving or deflection area without prescribing a net battle.","authored-objective-field","position","apply-spatial","n/a","offensive-zone","[{""title"":""U13 Skills — Core Skills"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/u13-core-skills-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to recognize a receiving or deflection area without prescribing a net battle; this directly practices Net Front Play and Scanning."
"exp26-u13-010-q10","","","experimental-bank","exp26-u13-010","3","b27abef25e27be66","c1328ff9c49d1c8e0ea73c1e92c9b96f1a049604654568727cb340135003ebc8","29532392f984ca7d","U13","offensive-play","Offensive Play","net-front-play","Net Front Play","explicit-scene-binding","Recognize a receiving or deflection area without prescribing a net battle.","authored-objective-field","explain","analyze","optional-reflection","offensive-zone","[{""title"":""U13 Skills — Core Skills"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/u13-core-skills-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to recognize a receiving or deflection area without prescribing a net battle; this directly practices Net Front Play and Scanning."
"exp26-u13-011-q1","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","659ae482eabb92176314f32acb75bb9dd38d18fab85664626e038cb163f4b11a","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","choice","recall","n/a","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q2","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","1aabeb3aa78090552836fbd007f2c2d56f9ced1bfcea2095d4629d8dd8ec6d95","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","multi","apply","n/a","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q3","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","39bdb955c84728ec550de5c5389f1386bb1f2a7a0db1f46567df6f93edbd0675","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","sequence","apply-sequence","n/a","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q4","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","3609a3e37f32fa7d1aca74bdacb8c268618838e8f9b8233cca0ce875b7d53fe7","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","position","apply-spatial","n/a","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q5","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","cff8d1a4b75ffaef952ec342818e78f49448629e126ed5e9be8ba28e7bcdb557","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","choice","apply","n/a","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","awaiting-ai-review","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q6","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","52ad17ce6d7b57ccab232b282a31aa20fd7e5bd487cae1dfe2411b1de0a5322b","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","explain","analyze","required","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q7","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","af6805ef8851e6302eda47726bf905dbf3c8090d9160e55da56d6eefb89f2e5a","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","choice","recall","n/a","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q8","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","1f1e95efbfc9c0c27f7cebb4a7bbf07bd006c719d7e51e368eb8ba04092c8a9c","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","multi","apply","n/a","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","independently-reviewed-experimental-repair","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q9","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","a28268a4b48e8c9bb880fad5b0bf0505a5143eac4a69103d040d53fccf1e58c4","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","position","apply-spatial","n/a","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-011-q10","","","experimental-bank","exp26-u13-011","4","87ba78892bcd1aec","7c1105fba92b46205d7c8e2918ae31d7c301b30c108546a3107ff31c7923ff46","d03cda8f32e1fc24","U13","puck-skills","Puck Skills","shooting","Shooting","explicit-scene-binding","Compare the current shooting lane with another angle.","authored-objective-field","explain","analyze","optional-reflection","unknown","[{""title"":""Developing Skilled Defencemen — Overview"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/developing-defence-overview-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to compare the current shooting lane with another angle; this directly practices Shooting and Net Front Play."
"exp26-u13-012-q1","","","experimental-bank","exp26-u13-012","3","7f22b032de9d66f4","4a0fdc1eee574d7d0381360121671d51d1d8576024463d2367950c4287b01765","5d4461c788ffc561","U13","offensive-play","Offensive Play","off-puck-support-offense","Off Puck Support Offence","explicit-scene-binding","Recognize a useful off-puck movement after passing.","authored-objective-field","choice","recall","n/a","unknown","[{""title"":""U13 Skills — Core Skills"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/u13-core-skills-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to recognize a useful off-puck movement after passing; this directly practices Off Puck Support Offence and Passing."
"exp26-u13-012-q2","","","experimental-bank","exp26-u13-012","3","7f22b032de9d66f4","372a0719d2a7871cd7769c937f20a3e20f7026f0809c1754f489657e850c82b0","5d4461c788ffc561","U13","offensive-play","Offensive Play","off-puck-support-offense","Off Puck Support Offence","explicit-scene-binding","Recognize a useful off-puck movement after passing.","authored-objective-field","multi","apply","n/a","unknown","[{""title"":""U13 Skills — Core Skills"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/u13-core-skills-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to recognize a useful off-puck movement after passing; this directly practices Off Puck Support Offence and Passing."
"exp26-u13-012-q3","","","experimental-bank","exp26-u13-012","3","7f22b032de9d66f4","8173ac7526ff78d269272ee886338b1e8775278ce1cfc3b0e846b7fc84f16e17","5d4461c788ffc561","U13","offensive-play","Offensive Play","off-puck-support-offense","Off Puck Support Offence","explicit-scene-binding","Recognize a useful off-puck movement after passing.","authored-objective-field","sequence","apply-sequence","n/a","unknown","[{""title"":""U13 Skills — Core Skills"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/u13-core-skills-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to recognize a useful off-puck movement after passing; this directly practices Off Puck Support Offence and Passing."
"exp26-u13-012-q4","","","experimental-bank","exp26-u13-012","3","7f22b032de9d66f4","5c37d79156f5bfb1070f7c16577b719771bb8f41e4f147725e7ab3ad233ddc4f","5d4461c788ffc561","U13","offensive-play","Offensive Play","off-puck-support-offense","Off Puck Support Offence","explicit-scene-binding","Recognize a useful off-puck movement after passing.","authored-objective-field","position","apply-spatial","n/a","unknown","[{""title"":""U13 Skills — Core Skills"",""url"":""https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Players/Downloads/2020/u13-core-skills-e.pdf""}]","no-open-ai-finding","reachable-in-live-app","false","false","high","Scene binding: The learner job is to recognize a useful off-puck movement after passing; this directly practices Off Puck Support Offence and Passing."
