"sceneId","questionId","age","topic","family","type","basis","prompt"
"exp26-u13-018","exp26-u13-018-q5","U13","rebound response","rebound-response","choice","coaching","The goalie now visibly covers the puck. What should you reassess?"
"exp26-u13-018","exp26-u13-018-q6","U13","rebound response","rebound-response","explain","coaching","Why should feedback distinguish a loose rebound from a puck already controlled?"
"exp26-u13-018","exp26-u13-018-q7","U13","rebound response","rebound-response","choice","scene","What has the goalie done immediately before this freeze?"
"exp26-u13-018","exp26-u13-018-q8","U13","rebound response","rebound-response","multi","coaching","Which two cues should guide your next move?"
"exp26-u13-018","exp26-u13-018-q9","U13","rebound response","rebound-response","position","coaching","Move YOU to compare an approach nearer the loose rebound."
"exp26-u13-018","exp26-u13-018-q10","U13","rebound response","rebound-response","explain","coaching","Why should you locate the rebound before choosing a role?"
"exp26-u13-019","exp26-u13-019-q1","U13","possession switch","possession-switch","choice","scene","Which team has possession after the interception?"
"exp26-u13-019","exp26-u13-019-q2","U13","possession switch","possession-switch","multi","coaching","Which two new concerns follow from this change?"
"exp26-u13-019","exp26-u13-019-q3","U13","possession switch","possession-switch","sequence","coaching","Arrange one response to the turnover."
"exp26-u13-019","exp26-u13-019-q4","U13","possession switch","possession-switch","position","coaching","Move YOU to compare a position that helps against the new attack."
"exp26-u13-019","exp26-u13-019-q5","U13","possession switch","possession-switch","choice","coaching","If D1 wins the puck back, what should happen to your read?"
"exp26-u13-019","exp26-u13-019-q6","U13","possession switch","possession-switch","explain","coaching","Name one old attacking intention you would reconsider after Gold 1’s interception."
"exp26-u13-019","exp26-u13-019-q7","U13","possession switch","possession-switch","choice","scene","Which Gold player is available toward Navy’s net after the interception?"
"exp26-u13-019","exp26-u13-019-q8","U13","possession switch","possession-switch","multi","coaching","Which two lanes must YOU update?"
"exp26-u13-019","exp26-u13-019-q9","U13","possession switch","possession-switch","position","coaching","Move YOU into a middle cover position between Gold 2 and the Navy net."
"exp26-u13-019","exp26-u13-019-q10","U13","possession switch","possession-switch","explain","coaching","What should your first call be after the interception, and why?"
"exp26-u13-020","exp26-u13-020-q1","U13","defensive zone support","defensive-zone-support","choice","scene","Where is the off-puck attacker Gold 2?"
"exp26-u13-020","exp26-u13-020-q2","U13","defensive zone support","defensive-zone-support","multi","coaching","Choose two checks before joining the corner."
"exp26-u13-020","exp26-u13-020-q3","U13","defensive zone support","defensive-zone-support","sequence","coaching","Arrange a read before leaving the net front."
"exp26-u13-020","exp26-u13-020-q4","U13","defensive zone support","defensive-zone-support","position","coaching","Move YOU to compare another inside position between Gold 2 and the net."
"exp26-u13-020","exp26-u13-020-q5","U13","defensive zone support","defensive-zone-support","choice","coaching","D1 falls and Gold 1 gains a path toward the net. What changes?"
"exp26-u13-020","exp26-u13-020-q6","U13","defensive zone support","defensive-zone-support","explain","coaching","How could both defenders chasing the corner make Gold 1’s job easier?"
"exp26-u13-020","exp26-u13-020-q7","U13","defensive zone support","defensive-zone-support","choice","scene","Which Navy teammate’s corner pressure should YOU confirm before leaving the net front?"
"exp26-u13-020","exp26-u13-020-q8","U13","defensive zone support","defensive-zone-support","multi","coaching","Which two checks precede leaving the net front?"
"exp26-u13-020","exp26-u13-020-q9","U13","defensive zone support","defensive-zone-support","position","coaching","Move YOU closer to the lane between Gold 2 and the Navy net."
"exp26-u13-020","exp26-u13-020-q10","U13","defensive zone support","defensive-zone-support","explain","coaching","If YOU decide to leave the net front, what should YOU communicate to D1 before making the move?"
"exp26-u13-021","exp26-u13-021-q1","U13","high forward support","high-forward-support","choice","scene","What is the puck state at the board battle?"
"exp26-u13-021","exp26-u13-021-q2","U13","high forward support","high-forward-support","multi","coaching","Which two jobs could high support serve?"
"exp26-u13-021","exp26-u13-021-q3","U13","high forward support","high-forward-support","sequence","coaching","Arrange a read from high support behind the battle."
"exp26-u13-021","exp26-u13-021-q4","U13","high forward support","high-forward-support","position","coaching","Move YOU to a useful high-slot support example without joining the scrum."
"exp26-u13-021","exp26-u13-021-q5","U13","high forward support","high-forward-support","choice","coaching","If F1 wins clean possession and looks inside, what could you offer?"
"exp26-u13-021","exp26-u13-021-q6","U13","high forward support","high-forward-support","explain","coaching","Explain why the high forward’s position matters before the battle is decided."
"exp26-u13-021","exp26-u13-021-q7","U13","high forward support","high-forward-support","choice","scene","Which Navy player is assigned the high support role?"
"exp26-u13-021","exp26-u13-021-q8","U13","high forward support","high-forward-support","multi","coaching","Which two jobs can high support serve?"
"exp26-u13-021","exp26-u13-021-q9","U13","high forward support","high-forward-support","position","coaching","Move YOU to compare a middle support point closer to the blue line than the battle."
"exp26-u13-021","exp26-u13-021-q10","U13","high forward support","high-forward-support","explain","coaching","What should change in your read when F1 wins clean possession?"
"exp26-u13-022","exp26-u13-022-q1","U13","cross ice support","cross-ice-support","choice","scene","Which named area lies between the two forward positions?"
"exp26-u13-022","exp26-u13-022-q2","U13","cross ice support","cross-ice-support","multi","coaching","Select two checks for an inside passing connection."
"exp26-u13-022","exp26-u13-022-q3","U13","cross ice support","cross-ice-support","sequence","coaching","Arrange one way to create a clearer lane."
"exp26-u13-022","exp26-u13-022-q4","U13","cross ice support","cross-ice-support","position","coaching","Move YOU toward a high-slot pocket that changes the passing angle."
"exp26-u13-022","exp26-u13-022-q5","U13","cross ice support","cross-ice-support","choice","coaching","Gold 2 shifts into the high-slot connection. What might help now?"
"exp26-u13-022","exp26-u13-022-q6","U13","cross ice support","cross-ice-support","explain","coaching","Name the space you moved into and explain what made its passing angle different."
"exp26-u13-022","exp26-u13-022-q7","U13","cross ice support","cross-ice-support","choice","coaching","What should YOU call if Gold 2 enters the high-slot connection?"
"exp26-u13-022","exp26-u13-022-q8","U13","cross ice support","cross-ice-support","multi","coaching","Which two cues decide whether a cross-ice look is usable?"
"exp26-u13-022","exp26-u13-022-q9","U13","cross ice support","cross-ice-support","position","coaching","Move YOU into a high-slot pocket that changes F1’s passing angle."
"exp26-u13-022","exp26-u13-022-q10","U13","cross ice support","cross-ice-support","explain","coaching","If Gold 2 shifts to cover the pocket from q9, what would YOU check before offering another spot?"
"exp26-u13-023","exp26-u13-023-q1","U13","receiving control","receiving-control","choice","scene","Have YOU established possession in this freeze?"
"exp26-u13-023","exp26-u13-023-q2","U13","receiving control","receiving-control","multi","coaching","Which two cues affect the next action?"
"exp26-u13-023","exp26-u13-023-q3","U13","receiving control","receiving-control","sequence","coaching","Arrange one response to a difficult neutral-zone pass."
"exp26-u13-023","exp26-u13-023-q4","U13","receiving control","receiving-control","position","coaching","Move YOU to an example position for collecting the unsettled puck."
"exp26-u13-023","exp26-u13-023-q5","U13","receiving control","receiving-control","choice","coaching","If the puck arrives flat and F2’s lane is clearly available, what might change?"
"exp26-u13-023","exp26-u13-023-q6","U13","receiving control","receiving-control","explain","coaching","If Gold 1 could already reach the puck, how might your response change?"
"exp26-u13-023","exp26-u13-023-q7","U13","receiving control","receiving-control","choice","coaching","What should YOU call while F2’s lane is available but the puck is unsettled?"
"exp26-u13-023","exp26-u13-023-q8","U13","receiving control","receiving-control","multi","coaching","Which two cues affect the next touch?"
"exp26-u13-023","exp26-u13-023-q9","U13","receiving control","receiving-control","position","coaching","Move YOU closer to the unsettled puck to compare a collecting angle."
"exp26-u13-023","exp26-u13-023-q10","U13","receiving control","receiving-control","explain","coaching","What would you need to see before recommending a one-touch pass?"
"exp26-u13-024","exp26-u13-024-q1","U13","contested possession","contested-possession","choice","scene","What result is still unknown?"
"exp26-u13-024","exp26-u13-024-q2","U13","contested possession","contested-possession","multi","coaching","Pick two outcomes to prepare for."
"exp26-u13-024","exp26-u13-024-q3","U13","contested possession","contested-possession","sequence","coaching","Arrange a read before committing ahead of this contest."
"exp26-u13-024","exp26-u13-024-q4","U13","contested possession","contested-possession","position","coaching","Move YOU to support the contest while retaining access to middle ice."
"exp26-u13-024","exp26-u13-024-q5","U13","contested possession","contested-possession","choice","coaching","Gold 1 now takes clear control. What changes?"
"exp26-u13-024","exp26-u13-024-q6","U13","contested possession","contested-possession","explain","coaching","How is anticipation different from assuming the puck has already been won?"
"exp26-u13-024","exp26-u13-024-q7","U13","contested possession","contested-possession","choice","coaching","What should YOU call while F1 and Gold 1 contest the loose puck?"
"exp26-u13-024","exp26-u13-024-q8","U13","contested possession","contested-possession","multi","coaching","Which two outcomes should YOU prepare for?"
"exp26-u13-024","exp26-u13-024-q9","U13","contested possession","contested-possession","position","coaching","Move YOU into a support position behind F1 that still protects the middle."
"exp26-u13-024","exp26-u13-024-q10","U13","contested possession","contested-possession","explain","coaching","What does keeping both outcomes available protect YOU from doing?"
"exp26-u13-025","exp26-u13-025-q1","U13","faceoff support","faceoff-support","choice","scene","Which task did the coach assign YOU after the draw?"
